year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified,vote_percentage
2012-01-01,Wisconsin,Wi,55,35,25,Us Senate,Statewide,Gen,False,Joseph Kexel,Libertarian,False,Total,62240,3009411,False,20210114,Libertarian,2.0681787898030546
2012-01-01,Wisconsin,Wi,55,35,25,Us Senate,Statewide,Gen,False,Nimrod Y. U. Allen Iii,I.D.E.A.,False,Total,16455,3009411,False,20210114,Other,0.5467847362822824
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,417,250700,False,20210114,Other,0.16633426406063023
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,Joel Otto,Country Party,False,Total,6176,250700,False,20210114,Other,2.4635021938571997
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,John Barrasso,Republican,False,Total,185250,250700,False,20210114,Republican,73.89309932189867
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,Tim Chesnut,Democrat,False,Total,53019,250700,False,20210114,Democrat,21.148384523334663
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,Over Vote,Unknown Party,False,Total,91,250700,False,20210114,Other,0.0362983645791783
2012-01-01,Wyoming,Wy,56,83,68,Us Senate,Statewide,Gen,False,Blank Vote,Unknown Party,False,Total,5747,250700,False,20210114,Other,2.292381332269645
2014-01-01,Alabama,Al,1,63,41,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,22484,818090,False,20210114,Other,2.7483528707110465
2014-01-01,Alabama,Al,1,63,41,Us Senate,Statewide,Gen,False,Jeff Sessions,Republican,False,Total,795606,818090,False,20210114,Republican,97.25164712928895
2014-01-01,Alaska,Ak,2,94,81,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,1376,282400,False,20210114,Other,0.4872521246458924
2014-01-01,Alaska,Ak,2,94,81,Us Senate,Statewide,Gen,False,Mark Begich,Democrat,False,Total,129431,282400,False,20210114,Democrat,45.83250708215297
2014-01-01,Alaska,Ak,2,94,81,Us Senate,Statewide,Gen,False,Mark S. Fish,Libertarian,False,Total,10512,282400,False,20210114,Libertarian,3.722379603399433
2014-01-01,Alaska,Ak,2,94,81,Us Senate,Statewide,Gen,False,Ted Gianoutsos,Nonaffiliated,False,Total,5636,282400,False,20210114,Other,1.9957507082152974
2014-01-01,Alaska,Ak,2,94,81,Us Senate,Statewide,Gen,False,Dan Sullivan,Republican,False,Total,135445,282400,False,20210114,Republican,47.9621104815864
2014-01-01,Arkansas,Ar,5,71,42,Us Senate,Statewide,Gen,False,Tom Cotton,Republican,False,Total,478819,847505,False,20210114,Republican,56.4974837906561
2014-01-01,Arkansas,Ar,5,71,42,Us Senate,Statewide,Gen,False,Mark L. Pryor,Democrat,False,Total,334174,847505,False,20210114,Democrat,39.430327844673485
2014-01-01,Arkansas,Ar,5,71,42,Us Senate,Statewide,Gen,False,Mark H. Swaney,Green,False,Total,16797,847505,False,20210114,Other,1.981935209821771
2014-01-01,Arkansas,Ar,5,71,42,Us Senate,Statewide,Gen,False,Nathan Lafrance,Libertarian,False,Total,17210,847505,False,20210114,Libertarian,2.030666485743447
2014-01-01,Arkansas,Ar,5,71,42,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,505,847505,False,20210114,Other,0.05958666910519702
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Ra_L Acosta,Unaffiliated,False,Total,24151,2041058,False,20210114,Other,1.18325887848361
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,21,2041058,False,20210114,Other,0.0010288781602482634
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Cory Gardner,Republican,False,Total,983891,2041058,False,20210114,Republican,48.20495056975353
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Gaylon Kent,Libertarian,False,Total,52876,2041058,False,20210114,Libertarian,2.590617219108913
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,17,2041058,False,20210114,Other,0.0008329013678200227
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Bill Hammons,Unity Party Of Colorado,False,Total,6427,2041058,False,20210114,Other,0.31488571123407566
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Steve Shogan,Unaffiliated,False,Total,29472,2041058,False,20210114,Other,1.443957006611277
2014-01-01,Colorado,Co,8,84,62,Us Senate,Statewide,Gen,False,Mark Udall,Democrat,False,Total,944203,2041058,False,20210114,Democrat,46.26046883528053
2014-01-01,Delaware,De,10,51,11,Us Senate,Statewide,Gen,False,Kevin Wade,Republican,False,Total,98823,234038,False,20210114,Republican,42.225194199232604
2014-01-01,Delaware,De,10,51,11,Us Senate,Statewide,Gen,False,Christopher A. Coons,Democrat,False,Total,130655,234038,False,20210114,Democrat,55.826404259137405
2014-01-01,Delaware,De,10,51,11,Us Senate,Statewide,Gen,False,Andrew Groff,Green,False,Total,4560,234038,False,20210114,Other,1.9484015416299918
2014-01-01,Georgia,Ga,13,58,44,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,14,2567805,False,20210114,Other,0.0005452127400639846
2014-01-01,Georgia,Ga,13,58,44,Us Senate,Statewide,Gen,False,M. Michelle Nunn,Democrat,False,Total,1160811,2567805,False,20210114,Democrat,45.20635328617243
2014-01-01,Georgia,Ga,13,58,44,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,9,2567805,False,20210114,Other,0.00035049390432684725
2014-01-01,Georgia,Ga,13,58,44,Us Senate,Statewide,Gen,False,Amanda C. Swafford,Libertarian,False,Total,48862,2567805,False,20210114,Libertarian,1.9028703503576012
2014-01-01,Georgia,Ga,13,58,44,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,21,2567805,False,20210114,Other,0.0008178191100959769
2014-01-01,Hawaii,Hi,15,95,82,Us Senate,Statewide,Gen,True,Blank Vote,Unknown Party,False,Total,15777,369703,False,20210114,Other,4.267479571439777
2014-01-01,Hawaii,Hi,15,95,82,Us Senate,Statewide,Gen,True,Cam Cavasso,Republican,False,Total,98006,369703,False,20210114,Republican,26.509387264912647
2014-01-01,Hawaii,Hi,15,95,82,Us Senate,Statewide,Gen,True,Michael Kokoski,Libertarian,False,Total,8941,369703,False,20210114,Libertarian,2.418427764989735
2014-01-01,Hawaii,Hi,15,95,82,Us Senate,Statewide,Gen,True,Brian Schatz,Democrat,False,Total,246827,369703,False,20210114,Democrat,66.76359131519084
2014-01-01,Hawaii,Hi,15,95,82,Us Senate,Statewide,Gen,True,Over Vote,Unknown Party,False,Total,152,369703,False,20210114,Other,0.041114083466999185
2014-01-01,Idaho,Id,16,82,63,Us Senate,Statewide,Gen,False,Nels Mitchell,Democrat,False,Total,151574,437170,False,20210114,Democrat,34.67163803554681
2014-01-01,Idaho,Id,16,82,63,Us Senate,Statewide,Gen,False,James E. Risch,Republican,False,Total,285596,437170,False,20210114,Republican,65.32836196445318
2014-01-01,Illinois,Il,17,33,21,Us Senate,Statewide,Gen,False,Sharon Hansen,Libertarian,False,Total,135316,3603519,False,20210114,Libertarian,3.7551071605283615
2014-01-01,Illinois,Il,17,33,21,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,12,3603519,False,20210114,Other,0.0003330078181910516
2014-01-01,Illinois,Il,17,33,21,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,1,3603519,False,20210114,Other,2.7750651515920966e-05
2014-01-01,Illinois,Il,17,33,21,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,31,3603519,False,20210114,Other,0.00086027019699355
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Douglas Butzier,Libertarian,False,Total,8232,1129700,False,20210114,Libertarian,0.7286890324865009
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Rick Stewart,Independent,False,Total,26815,1129700,False,20210114,Other,2.3736390192086394
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,1111,1129700,False,20210114,Other,0.09834469328140213
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Bob Quast,Bob Quast For Term Limits,False,Total,5873,1129700,False,20210114,Other,0.5198725325307604
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Ruth Smith,Nominated By Petition,False,Total,4724,1129700,False,20210114,Other,0.418164114366646
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Joni Ernst,Republican,False,Total,588575,1129700,False,20210114,Republican,52.100115074798616
2014-01-01,Iowa,Ia,19,42,31,Us Senate,Statewide,Gen,False,Bruce Braley,Democrat,False,Total,494370,1129700,False,20210114,Democrat,43.76117553332743
2014-01-01,Kansas,Ks,20,47,32,Us Senate,Statewide,Gen,False,Greg Orman,Independent,False,Total,368372,866191,False,20210114,Other,42.527802759437584
2014-01-01,Kansas,Ks,20,47,32,Us Senate,Statewide,Gen,False,Pat Roberts,Republican,False,Total,460350,866191,False,20210114,Republican,53.146476931762166
2014-01-01,Kansas,Ks,20,47,32,Us Senate,Statewide,Gen,False,Randall Batson,Libertarian,False,Total,37469,866191,False,20210114,Libertarian,4.325720308800253
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,17,1435868,False,20210114,Other,0.0011839528424618419
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,David M. Patterson,Libertarian,False,Total,44240,1435868,False,20210114,Libertarian,3.0810631617948165
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,53,1435868,False,20210114,Other,0.003691147097086919
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Alison Lundergan Grimes,Democrat,False,Total,584698,1435868,False,20210114,Democrat,40.72087406363259
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Mich Mcconnell,Republican,False,Total,806787,1435868,False,20210114,Republican,56.188103641838936
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,9,1435868,False,20210114,Other,0.0006267985636562693
2014-01-01,Kentucky,Ky,21,61,51,Us Senate,Statewide,Gen,False,Gregory D. Welch,Unknown Party,True,Total,64,1435868,False,20210114,Other,0.004457234230444582
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,Brannon Lee Mcmorris,Libertarian,False,Total,13034,3523183,False,20210114,Libertarian,0.36994955981565536
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,Wayne Ables,Democrat,False,Total,11323,3523183,False,20210114,Democrat,0.3213855198551991
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,Vallian Senegal,Democrat,False,Total,3835,3523183,False,20210114,Democrat,0.10885043439412599
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,William P. Waymire Jr.,Democrat,False,Total,4673,3523183,False,20210114,Democrat,0.13263574443904844
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,Thomas Clements,Republican,False,Total,14173,3523183,False,20210114,Republican,0.40227828074783517
2014-01-01,Louisiana,La,22,72,45,Us Senate,Statewide,Gen,False,"""Rob"" Maness",Republican,False,Total,202556,3523183,False,20210114,Republican,5.749233008901325
2014-01-01,Maine,Me,23,11,2,Us Senate,Statewide,Gen,False,Other,Unknown Party,False,Total,269,616996,False,20210114,Other,0.04359833775259483
2014-01-01,Maine,Me,23,11,2,Us Senate,Statewide,Gen,False,Blank Vote,Unknown Party,False,Total,12968,616996,False,20210114,Other,2.101796446006133
2014-01-01,Maine,Me,23,11,2,Us Senate,Statewide,Gen,False,Susan M. Collins,Republican,False,Total,413505,616996,False,20210114,Republican,67.01907305719972
2014-01-01,Maine,Me,23,11,2,Us Senate,Statewide,Gen,False,Shenna Bellows,Democrat,False,Total,190254,616996,False,20210114,Democrat,30.835532159041552
2014-01-01,Massachusetts,Ma,25,14,3,Us Senate,Statewide,Gen,False,Brian J. Herr,Republican,False,Total,791950,2186789,False,20210114,Republican,36.21519954600101
2014-01-01,Massachusetts,Ma,25,14,3,Us Senate,Statewide,Gen,False,Blank Vote,Unknown Party,False,Total,101817,2186789,False,20210114,Other,4.656004763148159
2014-01-01,Massachusetts,Ma,25,14,3,Us Senate,Statewide,Gen,False,Other,Unknown Party,False,Total,3072,2186789,False,20210114,Other,0.14047994571035433
2014-01-01,Massachusetts,Ma,25,14,3,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,6,2186789,False,20210114,Other,0.0002743748939655358
2014-01-01,Michigan,Mi,26,34,23,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,67,3121771,False,20210114,Other,0.0021462176437669514
2014-01-01,Michigan,Mi,26,34,23,Us Senate,Statewide,Gen,False,Richard A. Matkin,U.S. Taxpayers,False,Total,37529,3121771,False,20210114,Other,1.2021701784019392
2014-01-01,Michigan,Mi,26,34,23,Us Senate,Statewide,Gen,False,Jim Fulner,Libertarian,False,Total,62897,3121771,False,20210114,Libertarian,2.0147858379105963
2014-01-01,Michigan,Mi,26,34,23,Us Senate,Statewide,Gen,False,Chris Wahmhoff,Green,False,Total,26137,3121771,False,20210114,Other,0.8372491127632361
2014-01-01,Michigan,Mi,26,34,23,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,6,3121771,False,20210114,Other,0.00019219859496420462
2014-01-01,Minnesota,Mn,27,41,33,Us Senate,Statewide,Gen,False,Heather Johnson,Libertarian,False,Total,29685,1981528,False,20210114,Libertarian,1.498086325300475
2014-01-01,Minnesota,Mn,27,41,33,Us Senate,Statewide,Gen,False,Steve Carlson,Independence,False,Total,47530,1981528,False,20210114,Other,2.3986539680488996
2014-01-01,Minnesota,Mn,27,41,33,Us Senate,Statewide,Gen,False,Mike Mcfadden,Republican,False,Total,850227,1981528,False,20210114,Republican,42.90764500930595
2014-01-01,Minnesota,Mn,27,41,33,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,881,1981528,False,20210114,Other,0.04446063845678688
2014-01-01,Minnesota,Mn,27,41,33,Us Senate,Statewide,Gen,False,Al Franken,Democrat,False,Total,1053205,1981528,False,20210114,Democrat,53.15115405888788
2014-01-01,Mississippi,Ms,28,64,46,Us Senate,Statewide,Gen,False,Travis W. Childers,Democrat,False,Total,239439,631858,False,20210114,Democrat,37.89443197680492
2014-01-01,Mississippi,Ms,28,64,46,Us Senate,Statewide,Gen,False,Shawn O'Hara,Reform,False,Total,13938,631858,False,20210114,Other,2.2058753707320315
2014-01-01,Mississippi,Ms,28,64,46,Us Senate,Statewide,Gen,False,Thad Cochran,Republican,False,Total,378481,631858,False,20210114,Republican,59.89969265246305
2014-01-01,Montana,Mt,30,81,64,Us Senate,Statewide,Gen,False,Steve Daines,Republican,False,Total,213709,369826,False,20210114,Republican,57.786364398392756
2014-01-01,Montana,Mt,30,81,64,Us Senate,Statewide,Gen,False,Roger Roots,Libertarian,False,Total,7933,369826,False,20210114,Libertarian,2.145062813323022
2014-01-01,Montana,Mt,30,81,64,Us Senate,Statewide,Gen,False,Amanda Curtis,Democrat,False,Total,148184,369826,False,20210114,Democrat,40.068572788284214
2014-01-01,Nebraska,Ne,31,46,35,Us Senate,Statewide,Gen,False,Dave Domina,Democrat,False,Total,170127,540337,False,20210114,Democrat,31.485350808847073
2014-01-01,Nebraska,Ne,31,46,35,Us Senate,Statewide,Gen,False,Todd F. Watson,By Petition,False,Total,6260,540337,False,20210114,Other,1.1585362468237415
2014-01-01,Nebraska,Ne,31,46,35,Us Senate,Statewide,Gen,False,Jim Jenkins,By Petition,False,Total,15868,540337,False,20210114,Other,2.9366858090413945
2014-01-01,Nebraska,Ne,31,46,35,Us Senate,Statewide,Gen,False,Ben Sasse,Republican,False,Total,347636,540337,False,20210114,Republican,64.3368860544438
2014-01-01,Nebraska,Ne,31,46,35,Us Senate,Statewide,Gen,False,Scatter,Unknown Party,True,Total,446,540337,False,20210114,Other,0.08254108084399181
2014-01-01,New Hampshire,Nh,33,12,4,Us Senate,Statewide,Gen,False,Jeanne Shaheen,Democrat,False,Total,251184,488159,False,20210114,Democrat,51.45536597706894
2014-01-01,New Hampshire,Nh,33,12,4,Us Senate,Statewide,Gen,False,Scott P. Brown,Republican,False,Total,235347,488159,False,20210114,Republican,48.211136125729524
2014-01-01,New Hampshire,Nh,33,12,4,Us Senate,Statewide,Gen,False,Scatter,Unknown Party,False,Total,1628,488159,False,20210114,Other,0.3334978972015265
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Joseph Baratelli,Libertarian,False,Total,16721,1869535,False,20210114,Libertarian,0.8943935256627985
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Cory A. Booker,Democrat,False,Total,1043866,1869535,False,20210114,Democrat,55.83559548229907
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Antonio N. Sabas,Independent,False,Total,3544,1869535,False,20210114,Other,0.18956585461090592
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Jeff Bell,Republican,False,Total,791297,1869535,False,20210114,Republican,42.325872476310956
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Eugene Martin Lavergne,D-R Party,False,Total,3890,1869535,False,20210114,Other,0.2080731304843183
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Jeff Boss,Independent,False,Total,4513,1869535,False,20210114,Other,0.24139692490378625
2014-01-01,New Jersey,Nj,34,22,12,Us Senate,Statewide,Gen,False,Hank Schroeder,Economic Growth,False,Total,5704,1869535,False,20210114,Other,0.30510260572816233
2014-01-01,New Mexico,Nm,35,85,66,Us Senate,Statewide,Gen,False,Allen E. Weh,Republican,False,Total,229097,515506,False,20210114,Republican,44.441189821262995
2014-01-01,New Mexico,Nm,35,85,66,Us Senate,Statewide,Gen,False,Tom Udall,Democrat,False,Total,286409,515506,False,20210114,Democrat,55.558810178737005
2014-01-01,North Carolina,Nc,37,56,47,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,201,2915281,False,20210114,Other,0.006894704146872978
2014-01-01,North Carolina,Nc,37,56,47,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,142,2915281,False,20210114,Other,0.004870885516696332
2014-01-01,North Carolina,Nc,37,56,47,Us Senate,Statewide,Gen,False,Sean Haugh,Libertarian,False,Total,109100,2915281,False,20210114,Libertarian,3.742349365292745
2014-01-01,North Carolina,Nc,37,56,47,Us Senate,Statewide,Gen,False,John Rhodes,Unknown Party,True,Total,621,2915281,False,20210114,Other,0.021301548632876213
2014-01-01,North Carolina,Nc,37,56,47,Us Senate,Statewide,Gen,False,Unknown Candidate,Unknown Party,True,Total,4307,2915281,False,20210114,Other,0.1477387600028951
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,False,Joan Farr,Independent,False,Total,10554,820733,False,20210114,Other,1.285923680417383
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,True,Connie Johnson,Democrat,False,Total,237923,820890,False,20210114,Democrat,28.983542252920614
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,False,Matt Silverstein,Democrat,False,Total,234307,820733,False,20210114,Democrat,28.548504812161813
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,True,Mark T. Beard,Independent,False,Total,25965,820890,False,20210114,Other,3.1630303694770308
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,False,James M. Inhofe,Republican,False,Total,558166,820733,False,20210114,Republican,68.00823166608384
2014-01-01,Oklahoma,Ok,40,73,53,Us Senate,Statewide,Gen,False,Ray Woods,Independent,False,Total,9913,820733,False,20210114,Other,1.2078227633103578
